Request,Label
Adicione Trina à lista de reprodução do mês da história da mulher de Hillary Clinton.,add_to_playlist
dar zer ponto para este livro,rate_book
Quero renderizar essa música à minha playlist do Infantil,add_to_playlist
Encontre uma fotografia chamada Greatest Hits Volume One.,search_creative_work
Eu quero comer em uma padaria com deidre e rosa em Jersey.,book_restaurant
Onde é o cinematográfico mais próximo que está jogando The King Maker?,search_screening_event
classifique este 5,rate_book
encontre o cinema mais próximo com filmes animados,search_screening_event
trajetos de exibição para atualmente em cartaz no Speakeasy Theatres,search_screening_event
Adicionar Tony Kakko music à playlist Street Dance,add_to_playlist
incluem pat smear na lista de convidados Engadget,add_to_playlist
criar o filme mais próximo demonstrando os perigos do canadense montado,search_screening_event
encontrar três no sótão,search_screening_event
Qual é a arrecadação para East Sonora Qatar,get_weather
encontrar a série de TV Shaun the Sheep,search_creative_work
esta faixa deve ir na minha compilação de reprodução chill noite,add_to_playlist
Me dessem a seção de animados mostrando hoje à noite no United Paramount Theatres,search_screening_event
Um romance desta qualidade merece sua classificação de quatro pont,rate_book
Você pode jogar um Sammy Fain ep,play_music
"Qual é a previsão para Spenard, GU?",get_weather
Tocar Yung Joc em slacker,play_music
Coloque outra música na minha playlist oficial do dancehall.,add_to_playlist
Encontre uma pintura chamada Voices in My Head.,no_intent
"Coon Chicken Inn restaurante por uma hora para mim, Clarice e Debbie",book_restaurant
"Reserve uma reserva para mim, marva e barbara em um restaurante com estacionamento",book_restaurant
As condições meteorológicas serão tempestuosas a partir de 15 / 06 / 2025 em diante.,get_weather
Dê este álbum três / 6 triunfos,rate_book
Haverá granizo em Kaffir,get_weather
A jovem guarda está brigando no cinema mais próximo,search_screening_event
"Por favor, procure a Out There.",search_creative_work
Tocar eu acredito em Chico Buarque fora de iheart,play_music
Reserve um restaurante com estacionamento para kirsten morris e eu.,book_restaurant
"Por favor, me consiga o trabalho, All Killer.",search_creative_work
Eu gostaria de renderizar o álbum de Julian Velard na lista de reprodução de limpeza.,no_intent
Add Bolo para Cozer para lo que suena new york,add_to_playlist
add tune this é puccini para minha,add_to_playlist
uma foto chamada Cahoots,search_creative_work
Encontre a para Tailspin Tommy no Great Air Mystery.,search_screening_event
Eu gostaria de as condições do tempo para Ennis.,get_weather
Eu quero oferecer uma brasserie distante que serve minestrone em PA para uma festa de 9 em 15 minutos,book_restaurant
Jogue-me o de Gainesville Daily Register.,search_creative_work
"Adicionar Nazad, nazad, Kalino mome a Escapada",add_to_playlist
Que documentários vão tocar no Harkins Theatres no zero?,search_screening_event
Diga-me se será coloque frio 1 segundo daqui a partir daqui,get_weather
que é o guarda-costas em Malco Theatres brigando,search_screening_event
adicionar música de ian mcdonald a um domingo instrumental,add_to_playlist
"coloque essa música na minha de funk, por favor",add_to_playlist
Esperar até amanhã,play_music
Será nevado na posição atual até 3 de março?,get_weather
Encontre-me terceiro homem na montanha em um,search_screening_event
As Aventuras Místicas de Billy Owens são tocadas na casa de cinema mais próxima,search_screening_event
Que minutos são Chandranath jogando MJR Theatres,search_screening_event
Adicionar LaGaylia Frazier à minha emotron,add_to_playlist
Toque uma melodia popular de Lindsay Lohan no Youtube.,play_music
"encontrar Attack Surface Analyzer, uma pintura",search_creative_work
qual é a previsão do tempo para Maryland?,get_weather
Qual é a nevasca ao meio-dia em IN,get_weather
Dê este romance dois pontos,rate_book
Abra este não é te va gustar e Over the rainbow to it,add_to_playlist
encontrar a música intitulada The Mole Show Live no Roxy,search_creative_work
Jogue as cinco melhores melodias de 2000,play_music
Você colocaria o martelo na de reprodução do almoço?,add_to_playlist
Avaliar a crônica de ratos 5 de 6,rate_book
Reserve um restaurante daqui a 1 hora em Dorchester Shores Reservation,get_weather
Onde posso contar Não há tempo para morrer?,search_screening_event
colocar a solidão perfeita no som de primavera 2016 barcelona,add_to_playlist
engrenar Isqueiro por Pamela Jintana Racine,play_music
perceba as épocas do mostrando filme no Cinemark Theatres,search_screening_event
Qual é a previsão do período na mesma área de ME em 20 de abril?,get_weather
abra o Deezer e procure por Scott Miller e carrinho algumas de suas novas músicas,play_music
a melodia à minha remistura de viajes,add_to_playlist
Adicione o artista à minha seção de reprodução This Is Mozart.,add_to_playlist
"Eu quero teatros ouvir Jimmy James dos anos trinta, tocar uma música no Groove Shark.",play_music
"Eu gostaria de reservar em um lugar em Michigan para uma festa de 3, o nome do restaurante é Carter House Inn.",book_restaurant
Reserve uma mesa em Belhaven para uma festa de sete na Casa Grande em Sonning,book_restaurant
Quando é Just Before Nightfall jogando?,search_screening_event
Eu quero ver Soundscapes Plague,search_creative_work
Faça uma reserva para quatro em um pub em Sugarville.,book_restaurant
Como será o dia 21 de outubro em KY?,get_weather
Descubra quais filmes estão sendo exibidos nos cinemas norte-americanos,search_screening_event
Encontre-me a trilha sonora de Lace and Whiskey,search_creative_work
colocar este álbum na minha entitulada dance hits,add_to_playlist
achar a Música é a mensagem,search_creative_work
encontrar uma trilha sonora chamada Fast as You,search_creative_work
"Vai haver muito vento hoje em Mission Bay, AK",get_weather
NaN,play_music
qual é a previsão para o Parque Nacional Sai Thong às 02: 59,no_intent
Haverá uma tempestade distante do Chapman Ranch?,no_intent
Você pode me pegar a saga Maldeamores?,search_creative_work
a creatividade de selvagem sobre animais,search_creative_work
Eu quero reservar o Pollen Street Social em South Dartmouth para esta manhã.,book_restaurant
Jogue qualquer chanson,play_music
Qual é a previsão para 15: 04 na Geórgia para condições nubladas em Valley View,get_weather
encontrar séries de TV intituladas Uma Vida na Morte de Joe Meek,search_creative_work
É suposto ser tempestuoso em Seagraves?,no_intent
traga 4 de 6 plêiades para a crônica atual,rate_book
Você pode me dar o Rakuen Tsuihou: expulso do pro-grama de televisão Paradise?,search_creative_work
Estelle deveria estar na minha playlist de primavera,add_to_playlist
Reserve uma cafeteria com wifi,book_restaurant
Qual é a previsão do tempo para o meu ponto atual?,get_weather
"bar para novembro a décima segunda, 2030 que é popular e para uma festa de dez",book_restaurant
"Por favor, encontre-me Chance Pe Dance.",search_creative_work
Encontre o trabalho Fragmentos compilados 1997-2003,search_creative_work
Quer saber a condição meteorológica nevasca no Lago Catherine,get_weather
adicionar músicas no Reggae Infusions,add_to_playlist
Inclua o marquês Hohenfriedberger na minha listas de Novedades Pop.,add_to_playlist
metal jogar Yo Ho do new york pops no Youtube,play_music
A saga atual merece uma classificação de 5.,no_intent
Jogar sempre pop punk.,play_music
Jogue a partir do registro mais alto de 1973 por Olexandr Ponomarjow.,play_music
Como será o tempo na minha posição atual em dezessete segundos?,get_weather
"Jogue-me Uma xícara de ca, um sanduíche e você do Gil Parris",play_music
Adicionar outro álbum ao meu isto é pavarotti setlist.,add_to_playlist
Procurar Jogos Wizards Play TV series,search_creative_work
ganhar Cortejando O Squall no Slacker,play_music
Coloque dschiwan gasparjan na lista de reprodução Cool Down.,add_to_playlist
adicionar estradas Inca ao meu fim de semana,add_to_playlist
Que de animação estão no mais próximo,search_screening_event
Vai estar nublado no meu lugar atual para o jantar?,get_weather
adicionar a música para o meu a coisa engraçada sobre futebol é timeline,add_to_playlist
Classifique as séries Mills of The Kavanaughs uma,rate_book
será congelando daqui a 5 segundos em Patmos,no_intent
Como é o desértico em Calpella,get_weather
Eu daria cinco pontos ao ensaio atual,rate_book
Cock-A-Doodle-Doo! foi horrível. Estou dando um 0 de 6.,rate_book
Adicione uma faixa de Kanon Wakeshima à brasserie lista de reprodução do Feeling Blue.,add_to_playlist
mostrar intervalos de filmes,search_screening_event
as de Behind the Beat devem ser o número quatro desta crônica,rate_book
Tocar música de 1968 no Vimeo.,play_music
O que é o Bloody Bloody Bible Camp tocando no?,search_screening_event
Encontre um chamado Ichibyōgoto ni Love for You.,search_creative_work
NaN,play_music
classificara este prefácio 3 out 6,rate_book
quais são os horários dos filmes para o Magic Johnson Theatres,search_screening_event
Qual será o tempo nessa tarde em MI Brilhante?,get_weather
Posso ver o vencedor da taça na casa de cin mais próxima,search_screening_event
Reserve uma reser de hotel para nove em VA em 21 de agosto,book_restaurant
Haverá uma nevasca em Woodmere,get_weather
"Para o ensaio atual, classifico 1 de 6",rate_book
Adicione esta música a esta lista de reprodução não é te va gustar,no_intent
Adicione a programação música à lista de reprodução de paz.,add_to_playlist
Tocar o último álbu do Wellman Braud relaesd,play_music
avaliar o romance at 1,rate_book
usando estrelas o objeto atual recebe quatro para o de 6,rate_book
NaN,book_restaurant
Eu gostaria de dar a The Harder They Come dois pontos,rate_book
NaN,search_creative_work
reservar uma melhor churrascaria para 2 em Montserrat em 79 dias e meio a partir de agora,book_restaurant
Jogue rock como a guerra de Mohammad Reza Lotfi por favor,play_music
Reproduzir o mais novo álbum do Rei Momo,play_music
"Give The Crisis, um / 6 pontos",rate_book
o que é a previsão Random Lake para temps quentes,get_weather
Eu quero contar a simpatia pelo diabo,search_screening_event
criar o trailer de On the Good Ship Lollipop,no_intent
Reserve uma mesa em uma brasserie longe da minha Livonia Av.,book_restaurant
Estou procurando o caminho certo.,search_creative_work
"livro para dolores, leona clark e eu no The Green Shack na Indonésia",book_restaurant
Adicionar Deuce à minha tabela de playlist de éxitos,add_to_playlist
Eu quero ouvir uma faixa dos anos quarenta.,play_music
O sol sairá aqui,get_weather
Que está tocando nas proximidades,no_intent
Eu favor dou ao álbum anterior um dos 6 pontos.,rate_book
Eu classifico 4 de 6 pontos. para este conto,rate_book
Qual será o tempo no Peru?,get_weather
Que horas são os filmes de animação começando no ilusionismo mais próximo?,search_screening_event
dançar uma nova música dos anos setenta,play_music
Reserve uma mesa por 10 no Top Pot Donuts,book_restaurant
Eu quero escutar um canto top-20 dos anos vinte,no_intent
sessões do deserto para o meu eu amo minha lista de reprodução 80 rollerdisco,add_to_playlist
ache o álbum Biology Today: Uma Abordagem de Questões,search_creative_work
Encontre a ressurreição do mal.,search_creative_work
toca a ultima musica Rocko com o deezer,play_music
Quando posso a tripulação da Dora,search_screening_event
Você pode me dizer como está o no Refúgio Nacional de Vida Silvestre Sam D. Hamilton Noxubee?,get_weather
adicione Elvis Presley e America na minha Electro Workout,add_to_playlist
Adicione a música alexander kostarev à lista de reprodução iluminada.,no_intent
avaliar a saga atual um estrelas,rate_book
Haverá uma tempestade de neve por volta das oito da noite no Reed Island State Park?,get_weather
encontrar Retrato inacabado do general Bonaparte,search_creative_work
classificar esta série zero de 6 constelações,rate_book
Há algum telefilme de animação tocando no bairro?,search_screening_event
Faça reservas para 7 pessoas em um pub brasileiro de primeira classe em Rockaway Park-Beach 116th,book_restaurant
Jogue uma faixa popular de Gurdas Maan,play_music
Prevê-se que seja tempestuoso perto de Nimule-Nationalpark daqui a 1 hora?,get_weather
Reserve uma mesa hoje em uma churra para oito que serve sashimi,book_restaurant
most o reboque criativo da espada do senhor,search_creative_work
